exp,time,CA,CB,CC,temp,CA0
0,0.0,2.3000000000000003,0.0,0.0,324.65,2.3000000000000003
0,0.1,1.4138708291239044,0.8849078431313513,0.001221327744744811,324.65,2.3000000000000003
0,0.2,0.8824552271840187,1.4061760110803445,0.011368761735637308,324.65,2.3000000000000003
0,0.3,0.5635189236759066,1.7015346431523342,0.034946433171759696,324.65,2.3000000000000003
0,0.4,0.37188806962395704,1.8584602142884026,0.06965171608764073,324.65,2.3000000000000003
0,0.5,0.2564252048358152,1.9323704828649675,0.11120431229921772,324.65,2.3000000000000003
0,0.6,0.18650769027042124,1.9575431837501032,0.155949125979476,324.65,2.3000000000000003
0,0.7,0.14389312614100544,1.9547163484101906,0.20139052544880418,324.65,2.3000000000000003
0,0.8,0.11767800521051446,1.9362795077951966,0.24604248699428918,324.65,2.3000000000000003
0,0.9,0.10127967649428606,1.9095865776436394,0.289133745862075,324.65,2.3000000000000003
0,1.0,0.09078107384471917,1.8789073229304754,0.33031160322480585,324.65,2.3000000000000003
