exp,time,CA,CB,CC,temp,CA0
18,0.0,3.3000000000000003,0.0,0.0,459.65,3.3000000000000003
18,0.1,0.853402759408155,2.1974123056887165,0.2491849349031286,459.65,3.3000000000000003
18,0.2,0.31345176496598404,2.145457886446726,0.8410903485872898,459.65,3.3000000000000003
18,0.3,0.17458255134869355,1.8558651159295305,1.269552332721776,459.65,3.3000000000000003
18,0.4,0.1289455738407189,1.6223984904748283,1.5486559356844527,459.65,3.3000000000000003
18,0.5,0.10834572503210356,1.450439758163946,1.7412145168039503,459.65,3.3000000000000003
18,0.6,0.09609586746878887,1.3211971220952232,1.8827070104359882,459.65,3.3000000000000003
18,0.7,0.0875205270777249,1.2205202693082569,1.9919592036140183,459.65,3.3000000000000003
18,0.8,0.08094861995027017,1.1395232986498303,2.0795280813998995,459.65,3.3000000000000003
18,0.9,0.07571464568361846,1.0726233174474131,2.1516620368689683,459.65,3.3000000000000003
18,1.0,0.07138824827883063,1.0162425689136005,2.212369182807569,459.65,3.3000000000000003
