exp,time,CA,CB,CC,temp,CA0
10,0.0,1.7000000000000002,0.0,0.0,342.65,1.7000000000000002
10,0.1,0.943823414792693,0.7550233915870224,0.0011531936202850133,342.65,1.7000000000000002
10,0.2,0.5384346888509499,1.1517926182783462,0.009772692870704341,342.65,1.7000000000000002
10,0.3,0.3208039320091766,1.35126939808583,0.027926669904993796,342.65,1.7000000000000002
10,0.4,0.20375262017085222,1.4435632457564307,0.05268413407271749,342.65,1.7000000000000002
10,0.5,0.1404888479944629,1.478745951309511,0.08076520069602652,342.65,1.7000000000000002
10,0.6,0.10609137729424767,1.4839922974356048,0.10991632527014779,342.65,1.7000000000000002
10,0.7,0.08707042145423229,1.4740531242179968,0.13887645432777113,342.65,1.7000000000000002
10,0.8,0.07635647985206577,1.4566257090405743,0.16701781110736016,342.65,1.7000000000000002
10,0.9,0.07010241809750714,1.4358364726255721,0.19406110927692122,342.65,1.7000000000000002
10,1.0,0.06624048448121742,1.4138440018814955,0.2199155136372874,342.65,1.7000000000000002
