exp,time,CA,CB,CC,temp,CA0
3,0.0,4.9665389959711765,0.010736081212910656,-0.012371421638332917,351.65,4.9
3,0.1,2.5858777894996723,2.298037149348022,0.007218582656401018,351.65,4.9
3,0.2,1.3807548238214542,3.1818209899657752,0.3250253286480401,351.65,4.9
3,0.3,0.8123729537373007,3.4286399292609038,0.6797927265037749,351.65,4.9
3,0.4,0.4874442234599412,3.3567864177204174,1.0867673283416883,351.65,4.9
3,0.5,0.3477967539993401,3.124901126758436,1.4367883005899147,351.65,4.9
3,0.6,0.1994900748355086,2.916382856400177,1.7433416635158951,351.65,4.9
3,0.7,0.17434245322417313,2.7629660735086796,1.958052710945538,351.65,4.9
3,0.8,0.14819201559319922,2.5690751059286163,2.185513080096962,351.65,4.9
3,0.9,0.15156523800047506,2.392257203761636,2.376545779361372,351.65,4.9
3,1.0,0.15462786301217396,2.2823086391898584,2.490084252595242,351.65,4.9
