exp,time,CA,CB,CC,temp,CA0
15,0.0,1.3,0.0,0.0,450.65,1.3
15,0.1,0.35824777155193077,0.9270971926103152,0.014655035837753731,450.65,1.3
15,0.2,0.141365092335256,1.0901831549754564,0.0684517526892874,450.65,1.3
15,0.3,0.08905296676675373,1.0801242752136757,0.13082275801957022,450.65,1.3
15,0.4,0.07431026205830633,1.0376574730893908,0.18803226485230262,450.65,1.3
15,0.5,0.06842235647531526,0.9932317459152449,0.23834589760943967,450.65,1.3
15,0.6,0.06489227854470395,0.9525300726088376,0.2825776488464582,450.65,1.3
15,0.7,0.06214902460744286,0.9161018816458868,0.3217490937466702,450.65,1.3
15,0.8,0.05977140934136568,0.8834954721392615,0.35673311851937267,450.65,1.3
15,0.9,0.05765606457839889,0.8541034604550922,0.38824047496650865,450.65,1.3
15,1.0,0.05576111400777581,0.8274156583331226,0.41682322765910135,450.65,1.3
