exp,time,CA,CB,CC,temp,CA0
0,0.0,2.2564715525190127,0.03909858100372251,-0.03881277249748919,324.65,2.3000000000000003
0,0.1,1.4711994231418295,0.8913122878398685,0.02590301199193015,324.65,2.3000000000000003
0,0.2,0.90381160179073,1.4366964796591821,0.0014042279420402766,324.65,2.3000000000000003
0,0.3,0.5560867750721019,1.7588859965829833,-0.003496437109690366,324.65,2.3000000000000003
0,0.4,0.3827320566658438,1.842570065345622,0.07620785051504135,324.65,2.3000000000000003
0,0.5,0.2554367147017204,1.9876345376091271,0.17370853904473438,324.65,2.3000000000000003
0,0.6,0.17986728874160107,1.9258261312988423,0.14850258409472034,324.65,2.3000000000000003
0,0.7,0.15821082943867604,1.9288288598203054,0.20941433738541534,324.65,2.3000000000000003
0,0.8,0.09691982398667705,1.943408452717481,0.2674178920372144,324.65,2.3000000000000003
0,0.9,0.12503985440927742,1.8749611245254834,0.2695255153447628,324.65,2.3000000000000003
0,1.0,0.09297854786002632,1.9153568441368163,0.33517999234036827,324.65,2.3000000000000003
