exp,time,CA,CB,CC,temp,CA0
6,0.0,1.9177617911517153,-0.02478881067663734,0.05377381136558127,396.65,1.9
6,0.1,0.8072879453356645,1.1610659005051525,0.005131585233937504,396.65,1.9
6,0.2,0.3390660158105799,1.5886781834185038,0.1445716571616117,396.65,1.9
6,0.3,0.15853001041790285,1.589375140790787,0.11007418359057497,396.65,1.9
6,0.4,0.10084760012430713,1.577166560999298,0.20517887855936312,396.65,1.9
6,0.5,0.12305403570728866,1.5087418410787166,0.31817332509904644,396.65,1.9
6,0.6,0.12961824337448885,1.3952596771629409,0.45317303153031935,396.65,1.9
6,0.7,0.035026291396107086,1.401564154964765,0.4293989149598715,396.65,1.9
6,0.8,0.0985702020400133,1.2995690401178335,0.49747398468412146,396.65,1.9
6,0.9,0.10345567692838445,1.2496308136508034,0.5719643821779314,396.65,1.9
6,1.0,0.08978538439695434,1.192293712578725,0.6486595531264943,396.65,1.9
