exp,time,CA,CB,CC,temp,CA0
4,0.0,4.67913880785294,-0.030578713880760153,0.041582832776594934,297.65,4.7
4,0.1,3.3099975740678453,1.3713554381613113,0.03229033009819922,297.65,4.7
4,0.2,2.2917910900037013,2.3318379199721644,0.04873249349384244,297.65,4.7
4,0.3,1.6606260057366167,2.9242359276775156,0.06994697381979721,297.65,4.7
4,0.4,1.2354362821661913,3.2880601728357792,0.2169480659775049,297.65,4.7
4,0.5,0.8674074864945164,3.582235559479688,0.3341538981753995,297.65,4.7
4,0.6,0.6404863822979503,3.6379271029241145,0.4454638213712037,297.65,4.7
4,0.7,0.49505951607626497,3.6020588025515803,0.5591337895196445,297.65,4.7
4,0.8,0.39418094919376295,3.577113714427683,0.7483996983647233,297.65,4.7
4,0.9,0.2508769978193233,3.533561933295929,0.891082184039745,297.65,4.7
4,1.0,0.26480698551241777,3.4604849589938773,1.0170925277296075,297.65,4.7
