exp,time,CA,CB,CC,temp,CA0
9,0.0,1.0681027185240821,-0.0007069570830035704,0.028007342021521015,369.65,1.1
9,0.1,0.49745484535163853,0.6414346219419715,-0.02376512519150967,369.65,1.1
9,0.2,0.24294386862023326,0.8703978181065621,0.026048896839296735,369.65,1.1
9,0.3,0.15779933196618456,0.9604668919810567,0.012039570156285918,369.65,1.1
9,0.4,0.08990816585096269,0.9908512988964601,0.040685426770334945,369.65,1.1
9,0.5,0.042979950593752037,1.028674280835056,0.045186580271512115,369.65,1.1
9,0.6,0.06389745320682684,1.0020757503141566,0.06964925943990143,369.65,1.1
9,0.7,0.06570610688992423,0.9764024735064711,0.057546754346057445,369.65,1.1
9,0.8,0.07441928855808937,0.973639135573417,0.07847032654928297,369.65,1.1
9,0.9,0.053064325490652556,0.94510609703577,0.11834857071515846,369.65,1.1
9,1.0,0.012380704867615888,0.9391706743146783,0.0707812388593499,369.65,1.1
